v, x, y
0.511937516774225, -0.365, -0.37
0.5234146600957923, -0.36, -0.37
0.5344490508402855, -0.355, -0.37
0.5450580472062693, -0.35, -0.37
0.5552586506493418, -0.345, -0.37
0.5650674323692859, -0.33999999999999997, -0.37
0.5745004774215633, -0.33499999999999996, -0.37
0.5835733438004963, -0.32999999999999996, -0.37
0.5923010341224471, -0.32499999999999996, -0.37
0.6006979778131706, -0.32, -0.37
0.6087780219660466, -0.315, -0.37
0.6165544292818708, -0.31, -0.37
0.6240398817235655, -0.305, -0.37
0.6312464887193954, -0.3, -0.37
0.638185798926184, -0.295, -0.37
0.6448688147204842, -0.29000000000000004, -0.37
0.6513060087220615, -0.28500000000000003, -0.37
0.6575073417720723, -0.28, -0.37
0.6634822818897388, -0.275, -0.37
0.6692398238179716, -0.27, -0.37
0.6747885088419654, -0.265, -0.37
0.6801364446269818, -0.26, -0.37
0.6852913248737932, -0.255, -0.37
0.6902604486339965, -0.25, -0.37
0.6950507391637832, -0.245, -0.37
0.6996687622249065, -0.24, -0.37
0.7041207437663867, -0.235, -0.37
0.7084125869408333, -0.22999999999999998, -0.37
0.7125498884257794, -0.22499999999999998, -0.37
0.7165379540337783, -0.21999999999999997, -0.37
0.7203818136056952, -0.21499999999999997, -0.37
0.7240862351900843, -0.21000000000000002, -0.37
0.7276557385181731, -0.20500000000000002, -0.37
0.7310946077890605, -0.2, -0.37
0.7344069037835864, -0.195, -0.37
0.7375964753281317, -0.19, -0.37
0.7406669701315866, -0.185, -0.37
0.7436218450200026, -0.18, -0.37
0.7464643755941978, -0.175, -0.37
0.7491976653358654, -0.16999999999999998, -0.37
0.7518246541877052, -0.16499999999999998, -0.37
0.7543481266327612, -0.15999999999999998, -0.37
0.7567707192976234, -0.15499999999999997, -0.37
0.7590949281034567, -0.14999999999999997, -0.37
0.761323114988006, -0.14500000000000002, -0.37
0.7634575142208374, -0.14, -0.37
0.7655002383331138, -0.135, -0.37
0.7674532836822241, -0.13, -0.37
0.7693185356705717, -0.125, -0.37
0.7710977736368303, -0.12, -0.37
0.7727926754369573, -0.11499999999999999, -0.37
0.7744048217312888, -0.10999999999999999, -0.37
0.7759356999930554, -0.10499999999999998, -0.37
0.7773867082527388, -0.09999999999999998, -0.37
0.7787591585917649, -0.09499999999999997, -0.37
0.7800542803981639, -0.08999999999999997, -0.37
0.7812732233959747, -0.08499999999999996, -0.37
0.782417060459367, -0.08000000000000002, -0.37
0.7834867902216673, -0.07500000000000001, -0.37
0.7844833394887409, -0.07, -0.37
0.7854075654654525, -0.065, -0.37
0.7862602578032599, -0.06, -0.37
0.7870421404763233, -0.05499999999999999, -0.37
0.7877538734928986, -0.04999999999999999, -0.37
0.7883960544481687, -0.044999999999999984, -0.37
0.7889692199240937, -0.03999999999999998, -0.37
0.7894738467413025, -0.034999999999999976, -0.37
0.7899103530675048, -0.02999999999999997, -0.37
0.7902790993863935, -0.024999999999999967, -0.37
0.7905803893304904, -0.020000000000000018, -0.37
0.790814470380909, -0.015000000000000013, -0.37
0.7909815344365262, -0.010000000000000009, -0.37
0.791081718254586, -0.0050000000000000044, -0.37
0.7911151037643039, 0.0, -0.37
0.791081718254586, 0.0050000000000000044, -0.37
0.7909815344365261, 0.010000000000000009, -0.37
0.790814470380909, 0.015000000000000013, -0.37
0.7905803893304902, 0.020000000000000018, -0.37
0.7902790993863934, 0.025000000000000022, -0.37
0.7899103530675047, 0.030000000000000027, -0.37
0.7894738467413024, 0.03500000000000003, -0.37
0.7889692199240937, 0.040000000000000036, -0.37
0.7883960544481686, 0.04500000000000004, -0.37
0.7877538734928986, 0.050000000000000044, -0.37
0.7870421404763233, 0.05500000000000005, -0.37
0.7862602578032598, 0.06000000000000005, -0.37
0.7854075654654525, 0.06500000000000006, -0.37
0.7844833394887409, 0.07000000000000006, -0.37
0.7834867902216673, 0.07500000000000007, -0.37
0.7824170604593669, 0.07999999999999996, -0.37
0.7812732233959747, 0.08499999999999996, -0.37
0.7800542803981637, 0.08999999999999997, -0.37
0.7787591585917649, 0.09499999999999997, -0.37
0.7773867082527389, 0.09999999999999998, -0.37
0.7759356999930556, 0.10499999999999998, -0.37
0.7744048217312889, 0.10999999999999999, -0.37
0.7727926754369574, 0.11499999999999999, -0.37
0.7710977736368303, 0.12, -0.37
0.7693185356705717, 0.125, -0.37
0.7674532836822239, 0.13, -0.37
0.7655002383331139, 0.135, -0.37
0.7634575142208374, 0.14, -0.37
0.761323114988006, 0.14500000000000002, -0.37
0.7590949281034567, 0.15000000000000002, -0.37
0.7567707192976234, 0.15500000000000003, -0.37
0.7543481266327612, 0.16000000000000003, -0.37
0.7518246541877052, 0.16500000000000004, -0.37
0.7491976653358654, 0.17000000000000004, -0.37
0.7464643755941975, 0.17500000000000004, -0.37
0.7436218450200025, 0.18000000000000005, -0.37
0.7406669701315862, 0.18500000000000005, -0.37
0.7375964753281314, 0.19000000000000006, -0.37
0.7344069037835861, 0.19500000000000006, -0.37
0.7310946077890602, 0.20000000000000007, -0.37
0.7276557385181728, 0.20499999999999996, -0.37
0.7240862351900841, 0.20999999999999996, -0.37
0.7203818136056948, 0.21499999999999997, -0.37
0.7165379540337781, 0.21999999999999997, -0.37
0.7125498884257792, 0.22499999999999998, -0.37
0.7084125869408333, 0.22999999999999998, -0.37
0.7041207437663866, 0.235, -0.37
0.6996687622249063, 0.24, -0.37
0.695050739163783, 0.245, -0.37
0.6902604486339963, 0.25, -0.37
0.685291324873793, 0.255, -0.37
0.6801364446269815, 0.26, -0.37
0.6747885088419652, 0.265, -0.37
0.6692398238179713, 0.27, -0.37
0.6634822818897386, 0.275, -0.37
0.6575073417720719, 0.28, -0.37
0.6513060087220612, 0.28500000000000003, -0.37
0.6448688147204836, 0.29000000000000004, -0.37
0.6381857989261838, 0.29500000000000004, -0.37
0.6312464887193951, 0.30000000000000004, -0.37
0.6240398817235653, 0.30500000000000005, -0.37
0.6165544292818705, 0.31000000000000005, -0.37
0.6087780219660464, 0.31500000000000006, -0.37
0.6006979778131704, 0.32000000000000006, -0.37
0.5923010341224466, 0.32500000000000007, -0.37
0.583573343800496, 0.33000000000000007, -0.37
0.5745004774215628, 0.33499999999999996, -0.37
0.5650674323692857, 0.33999999999999997, -0.37
0.5552586506493414, 0.345, -0.37
0.5450580472062689, 0.35, -0.37
0.534449050840285, 0.355, -0.37
0.5234146600957921, 0.36, -0.37
0.5119375167742247, 0.365, -0.37
0.49999999999754263, 0.37, -0.37
0.48758434399747913, 0.375, -0.37
0.4746727830057679, 0.38, -0.37
0.46124772674058345, 0.385, -0.37
0.447291969984436, 0.39, -0.37
0.43278893957956655, 0.395, -0.37
0.4177229817700995, 0.4, -0.37
0.4020796921292896, 0.405, -0.37
0.38584628925328834, 0.41000000000000003, -0.37
0.3690120319078413, 0.41500000000000004, -0.37
0.3515686773169042, 0.42000000000000004, -0.37
0.3335109757373249, 0.42500000000000004, -0.37
0.31483719336108734, 0.43000000000000005, -0.37
0.2955496519688367, 0.43500000000000005, -0.37
0.2756552697418532, 0.44000000000000006, -0.37
0.25516608343397923, 0.44500000000000006, -0.37
0.23409972802781948, 0.45000000000000007, -0.37
0.2124798464798185, 0.45500000000000007, -0.37
0.19033639972242475, 0.45999999999999996, -0.37
0.16770584632177457, 0.46499999999999997, -0.37
0.14463116265857034, 0.47, -0.37
0.12116167867314699, 0.475, -0.37
0.09735271133599674, 0.48, -0.37
0.07326498797886109, 0.485, -0.37
0.048963863934604696, 0.49, -0.37
0.02451835262824422, 0.495, -0.37
0.0, 0.5, -0.37
0.0, -0.5, -0.365
0.02361545725204907, -0.495, -0.365
0.047165834511166425, -0.49, -0.365
0.07058712384666424, -0.485, -0.365
0.09381741679305108, -0.48, -0.365
0.1167978459404217, -0.475, -0.365
0.13947340612321396, -0.47, -0.365
0.16179362943015071, -0.46499999999999997, -0.365
0.18371309829221671, -0.46, -0.365
0.2051917910938575, -0.455, -0.365
0.22619526414357927, -0.45, -0.365
0.24669468171265968, -0.445, -0.365
0.2666667117701949, -0.44, -0.365
0.2860933088608142, -0.435, -0.365
0.304961407382469, -0.43, -0.365
0.3232625485949707, -0.425, -0.365
0.340992463395134, -0.42, -0.365
0.35815063063446273, -0.415, -0.365
0.37473982791458627, -0.41000000000000003, -0.365
0.3907656887056173, -0.405, -0.365
0.4062362765547982, -0.4, -0.365
0.4211616842749286, -0.395, -0.365
0.43555366344357904, -0.39, -0.365
0.4494252873668955, -0.385, -0.365
0.4627906488833581, -0.38, -0.365
0.47566459298888925, -0.375, -0.365
0.48806248322068296, -0.37, -0.365
0.49999999999736183, -0.365, -0.365
0.511492968627775, -0.36, -0.365
0.5225572144207714, -0.355, -0.365
0.5332084422082695, -0.35, -0.365
0.5434621375939404, -0.345, -0.365
0.5533334873260372, -0.33999999999999997, -0.365
0.5628373163376412, -0.33499999999999996, -0.365
0.5719880391788968, -0.32999999999999996, -0.365
0.5807996237667106, -0.32499999999999996, -0.365
0.5892855655852924, -0.32, -0.365
0.5974588706766808, -0.315, -0.365
0.6053320459578091, -0.31, -0.365
0.6129170955856638, -0.305, -0.365
0.620225522262335, -0.3, -0.365
0.6272683325261581, -0.295, -0.365
0.6340560452134976, -0.29000000000000004, -0.365
0.640598702398451, -0.28500000000000003, -0.365
0.6469058822256852, -0.28, -0.365
0.6529867131458279, -0.275, -0.365
0.6588498891445129, -0.27, -0.365
0.6645036856266033, -0.265, -0.365
0.6699559756774531, -0.26, -0.365
0.6752142464745574, -0.255, -0.365
0.6802856156666279, -0.25, -0.365
0.685176847574051, -0.245, -0.365
0.6898943690957215, -0.24, -0.365
0.6944442852332442, -0.235, -0.365
0.6988323941651305, -0.22999999999999998, -0.365
0.7030642018215723, -0.22499999999999998, -0.365
0.7071449359251525, -0.21999999999999997, -0.365
0.7110795594749812, -0.21499999999999997, -0.365
0.714872783661586, -0.21000000000000002, -0.365
0.718529080207857, -0.20500000000000002, -0.365
0.7220526931376925, -0.2, -0.365
0.7254476499790179, -0.195, -0.365
0.7287177724117684, -0.19, -0.365
0.7318666863743956, -0.185, -0.365
0.7348978316447058, -0.18, -0.365
0.737814470912404, -0.175, -0.365
0.7406196983618278, -0.16999999999999998, -0.365
0.7433164477839879, -0.16499999999999998, -0.365
0.7459075002373766, -0.15999999999999998, -0.365
0.7483954912770416, -0.15499999999999997, -0.365
0.750782917771261, -0.14999999999999997, -0.365
0.7530721443248204, -0.14500000000000002, -0.365
0.7552654093274215, -0.14, -0.365
0.7573648306451883, -0.135, -0.365
0.7593724109725912, -0.13, -0.365
0.7612900428614199, -0.125, -0.365
0.7631195134427001, -0.12, -0.365
0.7648625088567084, -0.11499999999999999, -0.365
0.7665206184054634, -0.10999999999999999, -0.365
0.7680953384413279, -0.10499999999999998, -0.365
0.76958807600458, -0.09999999999999998, -0.365
0.7710001522220806, -0.09499999999999997, -0.365
0.7723328054784243, -0.08999999999999997, -0.365
0.7735871943702503, -0.08499999999999996, -0.365
0.7747644004536953, -0.08000000000000002, -0.365
0.7758654307942985, -0.07500000000000001, -0.365
0.7768912203280136, -0.07, -0.365
0.7778426340413627, -0.065, -0.365
0.7787204689781445, -0.06, -0.365
0.7795254560795404, -0.05499999999999999, -0.365
0.7802582618638804, -0.04999999999999999, -0.365
0.7809194899517964, -0.044999999999999984, -0.365
0.781509682441955, -0.03999999999999998, -0.365
0.782029321142053, -0.034999999999999976, -0.365
0.7824788286592688, -0.02999999999999997, -0.365
0.7828585693538719, -0.024999999999999967, -0.365
0.783168850159241, -0.020000000000000018, -0.365
0.7834099212710665, -0.015000000000000013, -0.365
0.7835819767080856, -0.010000000000000009, -0.365
0.7836851547462482, -0.0050000000000000044, -0.365
0.783719538227788, 0.0, -0.365
0.7836851547462481, 0.0050000000000000044, -0.365
0.7835819767080856, 0.010000000000000009, -0.365
0.7834099212710663, 0.015000000000000013, -0.365
0.7831688501592409, 0.020000000000000018, -0.365
0.7828585693538717, 0.025000000000000022, -0.365
0.7824788286592685, 0.030000000000000027, -0.365
0.782029321142053, 0.03500000000000003, -0.365
0.781509682441955, 0.040000000000000036, -0.365
0.7809194899517964, 0.04500000000000004, -0.365
0.7802582618638803, 0.050000000000000044, -0.365
0.7795254560795403, 0.05500000000000005, -0.365
0.7787204689781445, 0.06000000000000005, -0.365
0.7778426340413629, 0.06500000000000006, -0.365
0.7768912203280138, 0.07000000000000006, -0.365
0.7758654307942985, 0.07500000000000007, -0.365
0.7747644004536953, 0.07999999999999996, -0.365
0.7735871943702504, 0.08499999999999996, -0.365
0.7723328054784244, 0.08999999999999997, -0.365
0.7710001522220805, 0.09499999999999997, -0.365
0.7695880760045801, 0.09999999999999998, -0.365
0.7680953384413279, 0.10499999999999998, -0.365
0.7665206184054634, 0.10999999999999999, -0.365
0.7648625088567084, 0.11499999999999999, -0.365
0.7631195134427002, 0.12, -0.365
0.7612900428614198, 0.125, -0.365
0.7593724109725912, 0.13, -0.365
0.7573648306451882, 0.135, -0.365
0.7552654093274214, 0.14, -0.365
0.7530721443248205, 0.14500000000000002, -0.365
0.750782917771261, 0.15000000000000002, -0.365
0.7483954912770416, 0.15500000000000003, -0.365
0.7459075002373766, 0.16000000000000003, -0.365
0.7433164477839879, 0.16500000000000004, -0.365
0.7406196983618277, 0.17000000000000004, -0.365
0.737814470912404, 0.17500000000000004, -0.365
0.7348978316447053, 0.18000000000000005, -0.365
0.7318666863743953, 0.18500000000000005, -0.365
0.7287177724117679, 0.19000000000000006, -0.365
0.7254476499790177, 0.19500000000000006, -0.365
0.7220526931376923, 0.20000000000000007, -0.365
0.718529080207857, 0.20499999999999996, -0.365
0.7148727836615858, 0.20999999999999996, -0.365
0.711079559474981, 0.21499999999999997, -0.365
0.7071449359251523, 0.21999999999999997, -0.365
0.703064201821572, 0.22499999999999998, -0.365
0.6988323941651304, 0.22999999999999998, -0.365
0.6944442852332441, 0.235, -0.365
0.6898943690957213, 0.24, -0.365
0.6851768475740508, 0.245, -0.365
0.6802856156666277, 0.25, -0.365
0.6752142464745572, 0.255, -0.365
0.6699559756774529, 0.26, -0.365
0.6645036856266032, 0.265, -0.365
0.6588498891445127, 0.27, -0.365
0.6529867131458276, 0.275, -0.365
0.646905882225685, 0.28, -0.365
0.6405987023984505, 0.28500000000000003, -0.365
0.6340560452134973, 0.29000000000000004, -0.365
0.6272683325261578, 0.29500000000000004, -0.365
0.6202255222623346, 0.30000000000000004, -0.365
0.6129170955856635, 0.30500000000000005, -0.365
0.6053320459578089, 0.31000000000000005, -0.365
0.5974588706766806, 0.31500000000000006, -0.365
0.5892855655852921, 0.32000000000000006, -0.365
0.5807996237667102, 0.32500000000000007, -0.365
0.5719880391788965, 0.33000000000000007, -0.365
0.562837316337641, 0.33499999999999996, -0.365
0.5533334873260368, 0.33999999999999997, -0.365
0.5434621375939399, 0.345, -0.365
0.533208442208269, 0.35, -0.365
0.5225572144207711, 0.355, -0.365
0.5114929686277747, 0.36, -0.365
0.4999999999973616, 0.365, -0.365
0.48806248322068263, 0.37, -0.365
0.475664592988889, 0.375, -0.365
0.46279064888335786, 0.38, -0.365
0.4494252873668953, 0.385, -0.365
0.4355536634435789, 0.39, -0.365
0.4211616842749285, 0.395, -0.365
0.4062362765547981, 0.4, -0.365
0.39076568870561723, 0.405, -0.365
0.37473982791458615, 0.41000000000000003, -0.365
0.3581506306344627, 0.41500000000000004, -0.365
0.3409924633951339, 0.42000000000000004, -0.365
0.3232625485949707, 0.42500000000000004, -0.365
0.3049614073824689, 0.43000000000000005, -0.365
0.2860933088608142, 0.43500000000000005, -0.365
0.2666667117701948, 0.44000000000000006, -0.365
0.24669468171265962, 0.44500000000000006, -0.365
0.22619526414357916, 0.45000000000000007, -0.365
0.20519179109385746, 0.45500000000000007, -0.365
0.18371309829221666, 0.45999999999999996, -0.365
0.1617936294301507, 0.46499999999999997, -0.365
0.13947340612321393, 0.47, -0.365
0.1167978459404217, 0.475, -0.365
0.09381741679305106, 0.48, -0.365
0.07058712384666424, 0.485, -0.365
0.047165834511166405, 0.49, -0.365
0.023615457252049065, 0.495, -0.365
0.0, 0.5, -0.365
0.0, -0.5, -0.36
0.02277764186878567, -0.495, -0.36
0.045496893011347794, -0.49, -0.36
0.06810025610357845, -0.485, -0.36
0.09053198604912185, -0.48, -0.36
0.11273888217227494, -0.475, -0.36
0.1346709864637134, -0.47, -0.36
0.15628216698339792, -0.46499999999999997, -0.36
0.1775305729224342, -0.46, -0.36
0.198378955459816, -0.455, -0.36
0.21879485573998073, -0.45, -0.36
0.23875066750288582, -0.445, -0.36
0.25822358676545304, -0.44, -0.36
0.2771954643217569, -0.435, -0.36
0.29565257871300427, -0.43, -0.36
0.3135853478649558, -0.425, -0.36
0.33098799703419896, -0.42, -0.36
0.3478581993202903, -0.415, -0.36
0.36419670306497715, -0.41000000000000003, -0.36
0.38000695822379615, -0.405, -0.36
0.3952947514685481, -0.4, -0.36
0.41006785752177183, -0.395, -0.36
0.42433571214805693, -0.39, -0.36
0.4381091104000624, -0.385, -0.36
0.4513999321718804, -0.38, -0.36
0.4642208958540379, -0.375, -0.36
0.47658533989893903, -0.37, -0.36
0.4885070313667659, -0.365, -0.36
0.4999999999971758, -0.36, -0.36
0.5110783960067571, -0.355, -0.36
0.5217563696120979, -0.35, -0.36
0.5320479701921145, -0.345, -0.36
0.5419670630032822, -0.33999999999999997, -0.36
0.5515272614240698, -0.33499999999999996, -0.36
0.5607418728107404, -0.32999999999999996, -0.36
0.5696238561802078, -0.32499999999999996, -0.36
0.5781857900846091, -0.32, -0.36
0.586439849197577, -0.315, -0.36
0.5943977882870229, -0.31, -0.36
0.6020709323989473, -0.305, -0.36
0.6094701722181242, -0.3, -0.36
0.6166059637026179, -0.295, -0.36
0.6234883312088996, -0.29000000000000004, -0.36
0.6301268734325609, -0.28500000000000003, -0.36
0.6365307715863925, -0.28, -0.36
0.6427087993233764, -0.275, -0.36
0.648669333987651, -0.27, -0.36
0.6544203688424839, -0.265, -0.36
0.6599695259816725, -0.26, -0.36
0.665324069680357, -0.255, -0.36
0.6704909199839093, -0.25, -0.36
0.6754766663700733, -0.245, -0.36
0.6802875813506869, -0.24, -0.36
0.6849296339057402, -0.235, -0.36
0.6894085026648751, -0.22999999999999998, -0.36
0.6937295887702284, -0.22499999999999998, -0.36
0.697898028370281, -0.21999999999999997, -0.36
0.7019187047074936, -0.21499999999999997, -0.36
0.705796259773424, -0.21000000000000002, -0.36
0.7095351055139798, -0.20500000000000002, -0.36
0.7131394345748365, -0.2, -0.36
0.7166132305830276, -0.195, -0.36
0.7199602779655297, -0.19, -0.36
0.7231841713095248, -0.185, -0.36
0.7262883242720228, -0.18, -0.36
0.7292759780488876, -0.175, -0.36
0.7321502094150568, -0.16999999999999998, -0.36
0.7349139383490446, -0.16499999999999998, -0.36
0.7375699352557188, -0.15999999999999998, -0.36
0.7401208278019082, -0.15499999999999997, -0.36
0.7425691073797286, -0.14999999999999997, -0.36
0.7449171352125958, -0.14500000000000002, -0.36
0.7471671481188427, -0.14, -0.36
0.749321263947629, -0.135, -0.36
0.7513814867015358, -0.13, -0.36
0.7533497113598188, -0.125, -0.36
0.7552277284158455, -0.12, -0.36
0.7570172281417151, -0.11499999999999999, -0.36
0.7587198045925316, -0.10999999999999999, -0.36
0.7603369593622158, -0.10499999999999998, -0.36
0.7618701051021758, -0.09999999999999998, -0.36
0.7633205688135563, -0.09499999999999997, -0.36
0.7646895949232057, -0.08999999999999997, -0.36
0.7659783481529099, -0.08499999999999996, -0.36
0.767187916190869, -0.08000000000000002, -0.36
0.7683193121738202, -0.07500000000000001, -0.36
0.7693734769876559, -0.07, -0.36
0.7703512813938432, -0.065, -0.36
0.7712535279884185, -0.06, -0.36
0.7720809529998163, -0.05499999999999999, -0.36
0.7728342279312889, -0.04999999999999999, -0.36
0.7735139610531849, -0.044999999999999984, -0.36
0.7741206987498797, -0.03999999999999998, -0.36
0.7746549267256897, -0.034999999999999976, -0.36
0.7751170710736479, -0.02999999999999997, -0.36
0.7755074992105875, -0.024999999999999967, -0.36
0.7758265206815382, -0.020000000000000018, -0.36
0.7760743878360337, -0.015000000000000013, -0.36
0.7762512963785049, -0.010000000000000009, -0.36
0.7763573857945363, -0.0050000000000000044, -0.36
0.7763927396543551, 0.0, -0.36
0.7763573857945363, 0.0050000000000000044, -0.36
0.7762512963785049, 0.010000000000000009, -0.36
0.7760743878360336, 0.015000000000000013, -0.36
0.775826520681538, 0.020000000000000018, -0.36
0.7755074992105874, 0.025000000000000022, -0.36
0.7751170710736479, 0.030000000000000027, -0.36
0.7746549267256895, 0.03500000000000003, -0.36
0.7741206987498797, 0.040000000000000036, -0.36
0.7735139610531848, 0.04500000000000004, -0.36
0.7728342279312889, 0.050000000000000044, -0.36
0.7720809529998162, 0.05500000000000005, -0.36
0.7712535279884185, 0.06000000000000005, -0.36
0.7703512813938432, 0.06500000000000006, -0.36
0.7693734769876561, 0.07000000000000006, -0.36
0.7683193121738203, 0.07500000000000007, -0.36
0.7671879161908691, 0.07999999999999996, -0.36
0.7659783481529098, 0.08499999999999996, -0.36
0.7646895949232057, 0.08999999999999997, -0.36
0.7633205688135563, 0.09499999999999997, -0.36
0.7618701051021757, 0.09999999999999998, -0.36
0.7603369593622158, 0.10499999999999998, -0.36
0.7587198045925316, 0.10999999999999999, -0.36
0.7570172281417152, 0.11499999999999999, -0.36
0.7552277284158455, 0.12, -0.36
0.7533497113598188, 0.125, -0.36
0.7513814867015358, 0.13, -0.36
0.7493212639476291, 0.135, -0.36
0.7471671481188428, 0.14, -0.36
0.7449171352125958, 0.14500000000000002, -0.36
0.7425691073797286, 0.15000000000000002, -0.36
0.7401208278019081, 0.15500000000000003, -0.36
0.7375699352557188, 0.16000000000000003, -0.36
0.7349139383490446, 0.16500000000000004, -0.36
0.7321502094150567, 0.17000000000000004, -0.36
0.7292759780488874, 0.17500000000000004, -0.36
0.7262883242720228, 0.18000000000000005, -0.36
0.7231841713095247, 0.18500000000000005, -0.36
0.7199602779655297, 0.19000000000000006, -0.36
0.7166132305830275, 0.19500000000000006, -0.36
0.7131394345748364, 0.20000000000000007, -0.36
0.7095351055139796, 0.20499999999999996, -0.36
0.7057962597734238, 0.20999999999999996, -0.36
0.7019187047074934, 0.21499999999999997, -0.36
0.6978980283702808, 0.21999999999999997, -0.36
0.6937295887702284, 0.22499999999999998, -0.36
0.6894085026648749, 0.22999999999999998, -0.36
0.68492963390574, 0.235, -0.36
0.6802875813506868, 0.24, -0.36
0.675476666370073, 0.245, -0.36
0.6704909199839091, 0.25, -0.36
0.6653240696803567, 0.255, -0.36
0.6599695259816722, 0.26, -0.36
0.6544203688424837, 0.265, -0.36
0.6486693339876507, 0.27, -0.36
0.6427087993233762, 0.275, -0.36
0.6365307715863922, 0.28, -0.36
0.6301268734325607, 0.28500000000000003, -0.36
0.6234883312088992, 0.29000000000000004, -0.36
0.6166059637026176, 0.29500000000000004, -0.36
0.6094701722181238, 0.30000000000000004, -0.36
0.6020709323989469, 0.30500000000000005, -0.36
0.5943977882870227, 0.31000000000000005, -0.36
0.5864398491975766, 0.31500000000000006, -0.36
0.5781857900846088, 0.32000000000000006, -0.36
0.5696238561802074, 0.32500000000000007, -0.36
0.5607418728107401, 0.33000000000000007, -0.36
0.5515272614240693, 0.33499999999999996, -0.36
0.5419670630032819, 0.33999999999999997, -0.36
0.5320479701921141, 0.345, -0.36
0.5217563696120976, 0.35, -0.36
0.5110783960067569, 0.355, -0.36
0.49999999999717554, 0.36, -0.36
0.4885070313667655, 0.365, -0.36
0.47658533989893875, 0.37, -0.36
0.46422089585403764, 0.375, -0.36
0.4513999321718801, 0.38, -0.36
0.4381091104000622, 0.385, -0.36
0.4243357121480567, 0.39, -0.36
0.4100678575217716, 0.395, -0.36
0.3952947514685479, 0.4, -0.36
0.38000695822379604, 0.405, -0.36
0.3641967030649771, 0.41000000000000003, -0.36
0.3478581993202902, 0.41500000000000004, -0.36
0.3309879970341989, 0.42000000000000004, -0.36
0.3135853478649557, 0.42500000000000004, -0.36
0.29565257871300427, 0.43000000000000005, -0.36
0.27719546432175673, 0.43500000000000005, -0.36
0.258223586765453, 0.44000000000000006, -0.36
0.2387506675028857, 0.44500000000000006, -0.36
0.21879485573998064, 0.45000000000000007, -0.36
0.1983789554598159, 0.45500000000000007, -0.36
0.17753057292243418, 0.45999999999999996, -0.36
0.1562821669833979, 0.46499999999999997, -0.36
0.13467098646371337, 0.47, -0.36
0.11273888217227492, 0.475, -0.36
0.09053198604912185, 0.48, -0.36
0.06810025610357845, 0.485, -0.36
0.04549689301134778, 0.49, -0.36
0.022777641868785663, 0.495, -0.36
0.0, 0.5, -0.36
0.0, -0.5, -0.355
0.02199821721174587, -0.495, -0.355
0.043943839561860716, -0.49, -0.355
0.06578502150718007, -0.485, -0.355
0.08747138912758318, -0.48, -0.355
0.1089547102358431, -0.475, -0.355
0.130189490575967, -0.47, -0.355
0.15113347911729377, -0.46499999999999997, -0.355
0.17174807095430664, -0.46, -0.355
0.19199860208299196, -0.455, -0.355
0.2118545358536424, -0.45, -0.355
0.2312895457934502, -0.445, -0.355
0.2502815034669753, -0.44, -0.355
0.26881238294775645, -0.435, -0.355
0.2868680952828363, -0.43, -0.355
0.30443826711764976, -0.425, -0.355
0.32151597755641664, -0.42, -0.355
0.33809746654752315, -0.415, -0.355
0.35418182680123694, -0.41000000000000003, -0.355
0.3697706896560431, -0.405, -0.355
0.3848679135738272, -0.4, -0.355
0.3994792821955547, -0.395, -0.355
0.4136122172268156, -0.39, -0.355
0.42727550991341795, -0.385, -0.355
0.4404790735500645, -0.38, -0.355
0.45323371835644416, -0.375, -0.355
0.4655509491542707, -0.37, -0.355
0.4774427855735879, -0.365, -0.355
0.4889216039874067, -0.36, -0.355
0.49999999999698486, -0.355, -0.355
0.5106906700412522, -0.35, -0.355
0.5210063105591386, -0.345, -0.355
0.5309595330709097, -0.33999999999999997, -0.355
0.540562793544616, -0.33499999999999996, -0.355
0.5498283344597897, -0.32999999999999996, -0.355
0.5587681380587723, -0.32499999999999996, -0.355
0.5673938893753616, -0.32, -0.355
0.5757169477419963, -0.315, -0.355
0.5837483255937606, -0.31, -0.355
0.5914986735049801, -0.305, -0.355
0.5989782705085986, -0.3, -0.355
0.6061970188572918, -0.295, -0.355
0.6131644424869234, -0.29000000000000004, -0.355
0.6198896885365033, -0.28500000000000003, -0.355
0.6263815313639487, -0.28, -0.355
0.632648378573637, -0.275, -0.355
0.6386982786402324, -0.27, -0.355
0.6445389297740114, -0.265, -0.355
0.6501776897263978, -0.26, -0.355
0.6556215862812915, -0.255, -0.355
0.6608773282185811, -0.25, -0.355
0.6659513165716485, -0.245, -0.355
0.6708496560312149, -0.24, -0.355
0.6755781663741574, -0.235, -0.355
0.6801423938184028, -0.22999999999999998, -0.355
0.6845476222241886, -0.22499999999999998, -0.355
0.6887988840782515, -0.21999999999999997, -0.355
0.692900971211291, -0.21499999999999997, -0.355
0.6968584452106392, -0.21000000000000002, -0.355
0.7006756474998037, -0.20500000000000002, -0.355
0.7043567090646495, -0.2, -0.355
0.7079055598127282, -0.195, -0.355
0.7113259375578017, -0.19, -0.355
0.7146213966261536, -0.185, -0.355
0.7177953160849759, -0.18, -0.355
0.72085090759607, -0.175, -0.355
0.7237912229004695, -0.16999999999999998, -0.355
0.7266191609414185, -0.16499999999999998, -0.355
0.7293374746345482, -0.15999999999999998, -0.355
0.7319487772951472, -0.15499999999999997, -0.355
0.7344555487331514, -0.14999999999999997, -0.355
0.736860141026995, -0.14500000000000002, -0.355
0.7391647839877274, -0.14, -0.355
0.7413715903249527, -0.135, -0.355
0.7434825605261066, -0.13, -0.355
0.7454995874604775, -0.125, -0.355
0.7474244607191505, -0.12, -0.355
